concept_id_1	concept_id_2	relationship_id	valid_start_date	valid_end_date	invalid_reason
42617413	4179319	Maps to	20161201	20991231	
42617613	138841	Maps to	20191031	20991231	
42617757	81496	Maps to	20161201	20991231	
42617757	138841	Maps to	20181128	20991231	
42617776	138841	Maps to	20181128	20991231	
42617840	4001456	Maps to	20161201	20991231	
42618045	77630	Maps to	20181128	20991231	
42618243	4090616	Maps to	20181128	20991231	
42618355	77635	Maps to	20181128	20991231	
42618504	4090616	Maps to	20181128	20991231	
42618632	77635	Maps to	20181128	20991231	
42618658	77630	Maps to	20181128	20991231	
42618658	4004623	Maps to	20161201	20991231	
42618729	4098463	Maps to	20161201	20991231	
42618732	4098463	Maps to	20161201	20991231	
42618735	77630	Maps to	20181128	20991231	
42619006	133003	Maps to	20161201	20991231	
42619098	77635	Maps to	20181128	20991231	
42619155	77635	Maps to	20181128	20991231	
42619278	72997	Maps to	20181128	20991231	
45534356	441406	Maps to	20181128	20991231	
45541434	139203	Maps to	20140701	20991231	
45542434	4047347	Maps to	20140701	20991231	
45542539	434575	Maps to	20141010	20991231	
45542718	317248	Maps to	20140701	20991231	
45543219	321876	Maps to	20140701	20991231	
45544759	439211	Maps to	20140701	20991231	
45547749	4102360	Maps to	20141014	20991231	
45553646	441406	Maps to	20181128	20991231	
45561892	4243427	Maps to	20131121	20991231	
45562026	4233811	Maps to	20141014	20991231	
45562069	436091	Maps to	19700101	20991231	
45562269	4329707	Maps to	20161201	20991231	
45563422	4017107	Maps to	20140701	20991231	
45565722	4019997	Maps to	20140701	20991231	
45567316	4164898	Maps to	20181128	20991231	
45568153	36712845	Maps to	20181128	20991231	
45570622	4239004	Maps to	20140701	20991231	
45576289	441799	Maps to	19700101	20991231	
45576391	192273	Maps to	20140701	20991231	
45586223	37110447	Maps to	20181128	20991231	
45586322	4256924	Maps to	20161201	20991231	
45587453	442799	Maps to	19700101	20991231	
45590835	4210628	Maps to	19700101	20991231	
45590866	440948	Maps to	20131121	20991231	
45591017	441259	Maps to	19700101	20991231	
45595427	438631	Maps to	20141014	20991231	
45595595	438967	Maps to	19700101	20991231	
45595619	434281	Maps to	20140701	20991231	
45595810	4266651	Maps to	20161201	20991231	
45596201	314054	Maps to	19700101	20991231	
45596450	4132810	Maps to	20161201	20991231	
45601033	312653	Maps to	20140701	20991231	
45601195	4340493	Maps to	19700101	20991231	
45605495	434889	Maps to	19700101	20991231	
45609956	4179332	Maps to	20141014	20991231	
45755443	312349	Maps to	20141010	20991231	
45756356	4061564	Maps to	20181128	20991231	
45769830	45769830	Maps to	20150131	20991231	
4196359	4196359	Maps to	19700101	20991231	
4224748	4224748	Maps to	19700101	20991231	
4228331	4228331	Maps to	19700101	20991231	
4241778	4241778	Maps to	19700101	20991231	
4281516	4281516	Maps to	19700101	20991231	
4286201	4286201	Maps to	19700101	20991231	
4290339	4290339	Maps to	19700101	20991231	
45755726	201436	Maps to	20220809	20991231	
45542474	1340204	Maps to	20220809	20991231	
45532882	440653	Maps to	20140701	20991231	
45534452	4293175	Maps to	20161201	20991231	
45538098	381270	Maps to	19700101	20991231	
45539036	4234129	Maps to	20140701	20991231	
45541985	437165	Maps to	20161201	20991231	
45547368	42537748	Maps to	20181128	20991231	
45548645	45757746	Maps to	20141010	20991231	
45548845	435604	Maps to	20161201	20991231	
45552266	201238	Maps to	20181128	20991231	
45553646	437515	Maps to	20181128	20991231	
45553657	374466	Maps to	19700101	20991231	
45553752	4171913	Maps to	20181128	20991231	
45556984	434584	Maps to	19700101	20991231	
45562443	4310964	Maps to	20141010	20991231	
45566031	433930	Maps to	20181128	20991231	
45568093	4279548	Maps to	20131121	20991231	
45571338	4250598	Maps to	20140701	20991231	
45571416	4090539	Maps to	20141010	20991231	
45571449	441210	Maps to	20140701	20991231	
45571758	436665	Maps to	19700101	20991231	
45572061	81878	Maps to	20140701	20991231	
45572799	74104	Maps to	20181128	20991231	
45576335	436923	Maps to	20181128	20991231	
45576414	4044745	Maps to	19700101	20991231	
45577097	80809	Maps to	20191031	20991231	
45577721	378547	Maps to	19700101	20991231	
45577801	433595	Maps to	20140701	20991231	
45580969	443348	Maps to	20141014	20991231	
45581128	74855	Maps to	20140701	20991231	
45585893	4345354	Maps to	19700101	20991231	
45585990	252840	Maps to	20181128	20991231	
45586925	4068241	Maps to	19700101	20991231	
45587491	4302754	Maps to	20141010	20991231	
45591044	433738	Maps to	19700101	20991231	
45595019	433930	Maps to	20181128	20991231	
45596249	321886	Maps to	19700101	20991231	
45601814	74104	Maps to	20181128	20991231	
45601894	4062136	Maps to	20141014	20991231	
45601949	4049041	Maps to	19700101	20991231	
45606277	4002813	Maps to	20141014	20991231	
45609907	4065062	Maps to	20181128	20991231	
45755405	4213310	Maps to	20141010	20991231	
45755479	45766159	Maps to	20161201	20991231	
45755560	76786	Maps to	20181128	20991231	
45755662	260246	Maps to	20141010	20991231	
45755728	193345	Maps to	20181128	20991231	
45755857	440238	Maps to	20141010	20991231	
45756602	435134	Maps to	20181128	20991231	
45585898	45771090	Maps to	20240201	20991231	
45572130	321314	Maps to	19700101	20991231	
45537816	4002352	Maps to	20240729	20991231	
42616960	75040	Maps to	20240729	20991231	
45756321	4155227	Maps to	20240729	20991231	
43021951	43021951	Maps to	20130131	20991231	
8630	8630	Maps to	19700101	20991231	
25572	25572	Maps to	19700101	20991231	
78956	78956	Maps to	19700101	20991231	
80316	80316	Maps to	19700101	20991231	
132943	132943	Maps to	19700101	20991231	
193422	193422	Maps to	19700101	20991231	
376337	376337	Maps to	19700101	20991231	
380378	380378	Maps to	19700101	20991231	
437245	437245	Maps to	19700101	20991231	
437841	437841	Maps to	19700101	20991231	
36674698	36674698	Maps to	20190131	20991231	
36715575	36715575	Maps to	20170131	20991231	
45532966	200974	Maps to	19700101	20991231	
45533560	4025164	Maps to	20140701	20991231	
45534120	195314	Maps to	19700101	20991231	
45534370	4147787	Maps to	20131121	20991231	
45537024	4009798	Maps to	20181128	20991231	
45537683	4167217	Maps to	20141010	20991231	
45537903	198103	Maps to	20140701	20991231	
45538718	4068241	Maps to	20141010	20991231	
45539207	4065625	Maps to	19700101	20991231	
45541394	4059993	Maps to	20140701	20991231	
45543248	317002	Maps to	20140701	20991231	
45548189	318222	Maps to	19700101	20991231	
45549150	4094343	Maps to	20181128	20991231	
45553754	4095793	Maps to	20161201	20991231	
45558741	4094343	Maps to	20181128	20991231	
45558741	4095851	Maps to	20181128	20991231	
45560193	4059257	Maps to	20161201	20991231	
45560467	4057627	Maps to	20140701	20991231	
45561642	439664	Maps to	20161201	20991231	
45562056	377266	Maps to	20141014	20991231	
45563167	4064437	Maps to	19700101	20991231	
45565288	381732	Maps to	20141014	20991231	
45565545	442578	Maps to	20140701	20991231	
45566501	438338	Maps to	19700101	20991231	
45570141	437428	Maps to	20161201	20991231	
45570344	442319	Maps to	20161201	20991231	
45571545	4041798	Maps to	20161201	20991231	
45571665	193983	Maps to	20140701	20991231	
45571791	378144	Maps to	19700101	20991231	
45572068	379832	Maps to	19700101	20991231	
45572691	4189531	Maps to	20181128	20991231	
45573481	4169252	Maps to	20140701	20991231	
45575180	42539537	Maps to	20181128	20991231	
45576603	378421	Maps to	19700101	20991231	
45577249	4214869	Maps to	19700101	20991231	
45577811	4229096	Maps to	20161201	20991231	
45580501	435134	Maps to	20161201	20991231	
45581264	4147164	Maps to	20161201	20991231	
45581480	4041682	Maps to	19700101	20991231	
45581568	440409	Maps to	20140701	20991231	
45582252	376208	Maps to	19700101	20991231	
45582669	42709810	Maps to	20181128	20991231	
45584840	441487	Maps to	20161201	20991231	
45592150	194421	Maps to	19700101	20991231	
45592157	443800	Maps to	20131121	20991231	
45599171	432795	Maps to	20140701	20991231	
45600756	441838	Maps to	20140701	20991231	
45600760	4100681	Maps to	20141014	20991231	
45605410	140362	Maps to	20140701	20991231	
45605506	4100096	Maps to	20141014	20991231	
45605976	318222	Maps to	20140701	20991231	
45586121	4216098	Maps to	20230927	20991231	
1529224	37395564	Maps to	20240226	20991231	
1529302	4244662	Maps to	20240226	20991231	
42616349	80177	Maps to	20161201	20991231	
42616401	74564	Maps to	20161201	20991231	
42616403	4180873	Maps to	20181128	20991231	
42616504	4114429	Maps to	20161201	20991231	
42616621	72986	Maps to	20181128	20991231	
42616864	4035437	Maps to	20161201	20991231	
42616886	44783938	Maps to	20161201	20991231	
42616937	444206	Maps to	20181128	20991231	
42617146	442628	Maps to	20181128	20991231	
42617304	4147660	Maps to	20161201	20991231	
42617965	73001	Maps to	20161201	20991231	
42618020	72986	Maps to	20181128	20991231	
42618020	4196401	Maps to	20161201	20991231	
42618103	76191	Maps to	20181128	20991231	
42618310	134453	Maps to	20161201	20991231	
42618620	76191	Maps to	20181128	20991231	
42618646	4033089	Maps to	20161201	20991231	
42618651	81390	Maps to	20161201	20991231	
42616350	4094283	Maps to	20161201	20991231	
42616654	4083682	Maps to	20161201	20991231	
42616677	4064048	Maps to	20161201	20991231	
42616677	40490497	Maps to	20181128	20991231	
42616808	4114447	Maps to	20161201	20991231	
42616812	4114447	Maps to	20161201	20991231	
42616812	40490497	Maps to	20181128	20991231	
42617219	40482662	Maps to	20181128	20991231	
42617340	195906	Maps to	20181128	20991231	
42617737	195906	Maps to	20181128	20991231	
42617913	4264144	Maps to	20181128	20991231	
42618158	40482662	Maps to	20191031	20991231	
42618306	4216972	Maps to	20181128	20991231	
42618569	4067765	Maps to	20161201	20991231	
42618607	4010333	Maps to	20161201	20991231	
42618623	77365	Maps to	20161201	20991231	
42618664	44782620	Maps to	20181128	20991231	
42618675	80502	Maps to	20161201	20991231	
42619040	4067775	Maps to	20161201	20991231	
42619310	4178431	Maps to	20161201	20991231	
45533438	438168	Maps to	19700101	20991231	
45537899	444449	Maps to	20140701	20991231	
45541207	4050680	Maps to	20140701	20991231	
45542440	4084192	Maps to	20141014	20991231	
45542588	4001172	Maps to	20131121	20991231	
45542868	4085156	Maps to	20161201	20991231	
45544155	439141	Maps to	19700101	20991231	
45547728	443782	Maps to	20181128	20991231	
45552164	4087419	Maps to	19700101	20991231	
45552177	317208	Maps to	20140701	20991231	
45552280	27235	Maps to	20181128	20991231	
45552985	140176	Maps to	19700101	20991231	
45561737	440323	Maps to	19700101	20991231	
45562487	194403	Maps to	20190515	20991231	
45562747	75344	Maps to	20161201	20991231	
45562747	4216397	Maps to	20181128	20991231	
45562992	4067885	Maps to	20141010	20991231	
45563183	45757156	Maps to	20191031	20991231	
45563230	4049043	Maps to	19700101	20991231	
45566701	25518	Maps to	19700101	20991231	
45570141	4096479	Maps to	20141014	20991231	
45571426	436621	Maps to	20140701	20991231	
45571715	4336384	Maps to	20141014	20991231	
45576145	4222885	Maps to	20141014	20991231	
45576373	444411	Maps to	19700101	20991231	
45576983	4209746	Maps to	20181128	20991231	
45577248	4117098	Maps to	20131121	20991231	
45579786	4062246	Maps to	20141014	20991231	
45580501	441188	Maps to	20181128	20991231	
45581360	133729	Maps to	19700101	20991231	
45582388	4059463	Maps to	19700101	20991231	
45582584	442549	Maps to	20140701	20991231	
45585412	432510	Maps to	20181128	20991231	
45586668	42537251	Maps to	20181128	20991231	
45587413	434758	Maps to	19700101	20991231	
45591166	4007951	Maps to	20141010	20991231	
45595669	195197	Maps to	20190515	20991231	
45596284	434670	Maps to	20131121	20991231	
45596781	134735	Maps to	20140701	20991231	
45600512	195197	Maps to	20190515	20991231	
45600591	4093950	Maps to	20131121	20991231	
45605104	4064918	Maps to	19700101	20991231	
45755481	75909	Maps to	20161201	20991231	
45755801	437993	Maps to	20181128	20991231	
45756385	4155221	Maps to	20141010	20991231	
42616985	4116928	Maps to	20240729	20991231	
8861	8861	Maps to	19700101	20991231	
8980	8980	Maps to	19700101	20991231	
381591	381591	Maps to	19700101	20991231	
434157	434157	Maps to	19700101	20991231	
436940	436940	Maps to	19700101	20991231	
437798	437798	Maps to	19700101	20991231	
438536	438536	Maps to	19700101	20991231	
439060	439060	Maps to	19700101	20991231	
442586	442586	Maps to	19700101	20991231	
444056	444056	Maps to	19700101	20991231	
444100	444100	Maps to	19700101	20991231	
45532894	192255	Maps to	20181128	20991231	
45533175	4256924	Maps to	20161201	20991231	
45537751	134573	Maps to	19700101	20991231	
45538524	4043382	Maps to	20141010	20991231	
45541787	4161447	Maps to	20161201	20991231	
45544079	4145158	Maps to	19700101	20991231	
45552171	440631	Maps to	20140701	20991231	
45556850	43020462	Maps to	20140701	20991231	
45556895	4265179	Maps to	20161201	20991231	
45557521	374655	Maps to	20141010	20991231	
45557537	4108678	Maps to	19700101	20991231	
45565615	439971	Maps to	20140701	20991231	
45566888	437543	Maps to	19700101	20991231	
45567862	433527	Maps to	19700101	20991231	
45569064	134222	Maps to	20161201	20991231	
45571440	23137	Maps to	19700101	20991231	
45571835	4043738	Maps to	20131121	20991231	
45572953	434462	Maps to	19700101	20991231	
45573017	4338120	Maps to	19700101	20991231	
45576459	438731	Maps to	19700101	20991231	
45576485	443605	Maps to	20141010	20991231	
45577757	134741	Maps to	19700101	20991231	
45581478	4250314	Maps to	20181128	20991231	
45586085	132573	Maps to	19700101	20991231	
45587440	4100723	Maps to	19700101	20991231	
45591176	381842	Maps to	20141014	20991231	
45591602	40483171	Maps to	20141010	20991231	
45594866	4020873	Maps to	20140701	20991231	
45600658	4101287	Maps to	20141010	20991231	
45601109	439840	Maps to	19700101	20991231	
45605795	45769461	Maps to	20161201	20991231	
45606767	438552	Maps to	20140701	20991231	
45606788	440518	Maps to	19700101	20991231	
45755527	437954	Maps to	20141010	20991231	
45755747	76611	Maps to	20181128	20991231	
45755974	434814	Maps to	20181128	20991231	
42619075	4287786	Maps to	20240201	20991231	
45534183	4146482	Maps to	20240201	20991231	
45537803	75488	Maps to	20240729	20991231	
45557529	1245347	Maps to	20240729	20991231	
37110252	37110252	Maps to	20170731	20991231	
45538087	4102986	Maps to	20161201	20991231	
45542958	44801882	Maps to	20181128	20991231	
45543847	4189531	Maps to	20140701	20991231	
45548428	75908	Maps to	20140701	20991231	
45553293	81390	Maps to	20141014	20991231	
45556771	439628	Maps to	19700101	20991231	
45556964	432838	Maps to	20181128	20991231	
45557211	440068	Maps to	19700101	20991231	
45557968	376208	Maps to	20140701	20991231	
45558490	40484102	Maps to	20181128	20991231	
45561134	435134	Maps to	20181128	20991231	
45566866	4047755	Maps to	19700101	20991231	
45571656	201826	Maps to	20140701	20991231	
45572878	4242238	Maps to	19700101	20991231	
45573299	4248551	Maps to	20161201	20991231	
45576265	4224968	Maps to	20131121	20991231	
45581476	438409	Maps to	20140701	20991231	
45581953	132706	Maps to	19700101	20991231	
45582129	4135937	Maps to	19700101	20991231	
45586269	4207307	Maps to	20141010	20991231	
45591128	441828	Maps to	19700101	20991231	
45595651	438977	Maps to	20181128	20991231	
45595906	4304010	Maps to	20140701	20991231	
45596280	4112534	Maps to	20140701	20991231	
45596827	75354	Maps to	20140701	20991231	
45599835	4050689	Maps to	20141014	20991231	
45602132	4059253	Maps to	20140701	20991231	
45604014	4130851	Maps to	20141014	20991231	
45605765	433495	Maps to	19700101	20991231	
45606704	4196670	Maps to	20140701	20991231	
45755866	435101	Maps to	20141010	20991231	
45755965	4289013	Maps to	20141010	20991231	
45756036	435134	Maps to	20161201	20991231	
45756161	437165	Maps to	20190515	20991231	
45756281	435145	Maps to	20161201	20991231	
45757267	45757267	Maps to	20150131	20991231	
42618486	4302739	Maps to	20240729	20991231	
45756241	4310777	Maps to	20240729	20991231	
45756301	4055396	Maps to	20240729	20991231	
45558572	3655841	Maps to	20210414	20991231	
8576	8576	Maps to	19700101	20991231	
74468	74468	Maps to	19700101	20991231	
313223	313223	Maps to	19700101	20991231	
378361	378361	Maps to	19700101	20991231	
379778	379778	Maps to	19700101	20991231	
432262	432262	Maps to	19700101	20991231	
435230	435230	Maps to	19700101	20991231	
435357	435357	Maps to	19700101	20991231	
437772	437772	Maps to	19700101	20991231	
4112983	4112983	Maps to	19700101	20991231	
4115028	4115028	Maps to	19700101	20991231	
4126912	4126912	Maps to	19700101	20991231	
4126923	4126923	Maps to	19700101	20991231	
35609904	35609904	Maps to	20180731	20991231	
42617848	138841	Maps to	20220809	20991231	
45576194	1340204	Maps to	20220809	20991231	
45609999	1340204	Maps to	20210406	20991231	
42617894	138841	Maps to	20240226	20991231	
45542438	1340204	Maps to	20240226	20991231	
42617015	44784341	Maps to	20161201	20991231	
42617146	77635	Maps to	20181128	20991231	
42617304	138841	Maps to	20181128	20991231	
42617337	80497	Maps to	20181128	20991231	
42617544	138841	Maps to	20181128	20991231	
42618073	77630	Maps to	20181128	20991231	
42618252	4090616	Maps to	20181128	20991231	
42618274	4184657	Maps to	20181128	20991231	
42618518	4093228	Maps to	20181128	20991231	
42618651	77635	Maps to	20181128	20991231	
